STD_YM,BLCK_SP_CD,CTPV_CD,CTPV_NM,CAT01_CD,OPN_CNT,CLSD_CNT,NEW_CNT,MANAGE01_CNT,MANAGE02_CNT,MANAGE03_CNT,MANAGE04_CNT
202403,1,11,서울특별시,K,16421,105,12,85,3464,2746,10126
202403,1,11,서울특별시,M,67750,259,275,1531,7762,11190,47267
202403,1,27,대구광역시,N,3815,15,11,63,341,511,2900
202403,1,27,대구광역시,O,259,1,0,2,6,18,233
202403,1,27,대구광역시,P,11061,107,145,657,2306,2033,6065
202403,1,28,인천광역시,E,523,1,1,4,41,93,385
202403,1,28,인천광역시,F,11696,41,20,165,1439,2003,8089
202403,1,28,인천광역시,H,14597,68,24,131,1322,1921,11223
202403,1,28,인천광역시,T,165,0,0,2,3,29,131
202403,1,29,광주광역시,A,286,1,0,4,45,86,151
202403,1,29,광주광역시,C,8498,30,16,102,770,1049,6577
202403,1,29,광주광역시,K,737,1,3,9,47,82,599
202403,1,29,광주광역시,N,2566,16,14,63,305,335,1863
202403,1,29,광주광역시,Q,3584,27,8,60,248,274,3002
202403,1,30,대전광역시,D,725,2,0,3,67,228,427
202403,1,30,대전광역시,J,2281,15,23,136,403,417,1325
202403,1,30,대전광역시,M,5034,18,28,166,627,875,3366
202403,1,30,대전광역시,S,13223,77,126,702,2561,2110,7850
202403,1,31,울산광역시,E,185,0,4,5,23,17,140
202403,1,31,울산광역시,M,2914,12,22,92,404,417,2001
202403,1,31,울산광역시,S,9098,61,119,519,1787,1468,5324
202403,1,31,울산광역시,U,0,0,0,0,0,0,0
202403,1,36,세종특별자치시,A,153,1,2,3,23,29,98
202403,1,36,세종특별자치시,J,385,1,4,33,94,93,165
202403,1,36,세종특별자치시,K,87,1,0,1,14,12,60
202403,1,36,세종특별자치시,S,2458,20,40,182,644,495,1137
202403,1,41,경기도,B,299,1,0,2,26,49,222
202403,1,41,경기도,P,54182,544,826,4040,14052,9634,26456
202403,1,41,경기도,R,28773,347,438,2475,8869,5339,12090
202403,1,41,경기도,T,568,5,1,1,22,101,444
202403,1,43,충청북도,L,9667,36,24,110,951,1781,6825
202403,1,43,충청북도,S,13831,89,144,685,2526,2200,8420
202403,1,43,충청북도,T,18,0,0,0,1,0,17
202403,1,44,충청남도,A,3770,13,5,35,437,632,2666
202403,1,44,충청남도,G,51674,335,394,2078,8991,7692,32913
202403,1,44,충청남도,Q,4237,32,14,54,241,337,3605
202403,1,44,충청남도,S,17441,104,181,991,3456,2669,10325
202403,1,46,전라남도,A,6366,21,10,35,571,1002,4758
202403,1,46,전라남도,B,119,0,0,0,6,21,92
202403,1,46,전라남도,E,450,1,0,6,39,61,344
202403,1,46,전라남도,F,13101,38,11,96,1144,1751,10110
202403,1,46,전라남도,T,18,0,0,0,2,2,14
202403,1,47,경상북도,Q,4931,25,9,52,257,499,4123
202403,1,47,경상북도,T,28,0,0,0,2,5,21
202403,1,48,경상남도,G,75612,562,558,2988,12193,11245,49186
202403,1,48,경상남도,O,904,0,1,6,33,82,783
202403,1,48,경상남도,P,13375,156,144,688,2632,2199,7856
202403,1,48,경상남도,R,6506,59,70,422,1717,1213,3154
202403,1,50,제주특별자치도,A,2383,5,5,25,228,273,1857
202403,1,50,제주특별자치도,H,3337,24,10,45,310,436,2546
202403,1,50,제주특별자치도,L,6774,24,3,44,436,1399,4895
202403,1,51,강원특별자치도,O,425,0,0,2,11,23,389
202403,1,52,전북특별자치도,G,46117,357,332,1810,7731,6530,30046
202403,1,52,전북특별자치도,S,16198,110,155,766,2791,2408,10233
202403,1,11,서울특별시,F,39056,142,61,378,5383,5478,27817
202403,1,11,서울특별시,O,736,1,1,6,48,75,607
202403,1,11,서울특별시,R,25301,267,268,1678,6160,4796,12667
202403,1,11,서울특별시,T,569,7,2,4,22,96,447
202403,1,26,부산광역시,I,51171,751,688,3994,14516,8814,23847
202403,1,26,부산광역시,P,13108,105,151,741,2802,2324,7241
202403,1,27,대구광역시,D,906,2,2,14,165,274,453
202403,1,27,대구광역시,I,39416,557,497,2829,10194,6558,19835
202403,1,27,대구광역시,S,19279,97,201,1024,3698,3115,11442
202403,1,27,대구광역시,U,2,0,0,0,0,0,2
202403,1,28,인천광역시,I,38258,665,576,3511,11903,6801,16043
202403,1,29,광주광역시,P,6765,50,70,346,1311,1091,4017
202403,1,30,대전광역시,B,13,0,0,0,2,4,7
202403,1,30,대전광역시,E,159,1,0,3,9,22,125
202403,1,30,대전광역시,K,678,1,2,6,45,77,550
202403,1,31,울산광역시,F,4924,13,11,54,495,582,3793
202403,1,31,울산광역시,N,1951,11,10,47,213,251,1440
202403,1,31,울산광역시,T,17,0,0,1,1,3,12
202403,1,36,세종특별자치시,B,7,0,0,0,1,2,4
202403,1,36,세종특별자치시,R,697,9,11,69,228,161,239
202403,1,36,세종특별자치시,U,0,0,0,0,0,0,0
202403,1,41,경기도,A,4388,16,12,70,544,752,3022
202403,1,41,경기도,F,54460,215,112,756,8112,9580,36012
202403,1,41,경기도,M,42480,196,257,1324,6537,8748,25871
202403,1,43,충청북도,I,29484,453,424,2501,8423,4924,13636
202403,1,43,충청북도,M,3858,15,22,126,547,608,2577
202403,1,43,충청북도,R,3978,45,45,305,1159,719,1795
202403,1,44,충청남도,L,13756,36,23,193,1303,2601,9659
202403,1,44,충청남도,R,4577,54,67,363,1306,831,2077
202403,1,44,충청남도,U,0,0,0,0,0,0,0
202403,1,46,전라남도,H,9654,42,22,115,917,1374,7248
202403,1,47,경상북도,E,761,2,0,2,48,100,611
202403,1,47,경상북도,H,12331,49,21,139,1181,1788,9223
202403,1,47,경상북도,L,12058,31,24,148,1020,1899,8991
202403,1,47,경상북도,N,4527,26,20,90,484,685,3268
202403,1,47,경상북도,O,612,1,0,1,12,38,561
202403,1,47,경상북도,R,5653,58,53,350,1398,976,2929
202403,1,48,경상남도,B,135,1,0,0,10,19,106
202403,1,48,경상남도,C,34363,143,48,416,3185,3661,27101
202403,1,48,경상남도,N,5619,32,24,134,602,786,4097
202403,1,50,제주특별자치도,B,18,0,0,0,1,1,16
202403,1,50,제주특별자치도,D,404,0,0,2,32,167,203
202403,1,50,제주특별자치도,I,21968,295,299,1578,5965,4058,10367
202403,1,50,제주특별자치도,O,128,0,0,0,4,3,121
202403,1,50,제주특별자치도,S,6760,45,77,354,1392,1067,3947
202403,1,51,강원특별자치도,D,1766,2,1,25,250,840,651
202403,1,51,강원특별자치도,F,12817,49,18,111,1131,1607,9968
202403,1,51,강원특별자치도,N,3232,20,11,72,362,463,2335
202403,1,52,전북특별자치도,C,10387,30,16,136,962,1344,7945
202403,1,52,전북특별자치도,J,1290,12,40,148,322,189,631
202403,1,52,전북특별자치도,N,3028,8,19,72,334,407,2215
202403,1,52,전북특별자치도,O,554,0,0,0,13,21,520
202403,1,52,전북특별자치도,P,7063,50,70,332,1210,1044,4477
202403,1,11,서울특별시,C,55859,237,60,454,3452,6003,45950
202403,1,11,서울특별시,N,26179,136,64,413,2050,2972,20744
202403,1,11,서울특별시,P,39252,352,413,2183,8419,6805,21845
202403,1,11,서울특별시,Q,24791,129,116,487,1945,2477,19882
202403,1,11,서울특별시,S,72291,433,754,3695,13632,11206,43758
202403,1,26,부산광역시,G,86900,626,557,2972,12890,12701,58337
202403,1,26,부산광역시,H,29790,179,135,652,3566,3149,22423
202403,1,26,부산광역시,L,32980,82,40,249,2491,6367,23873
202403,1,27,대구광역시,F,11302,28,18,107,944,1658,8593
202403,1,27,대구광역시,G,66898,405,373,2130,9031,9311,46426
202403,1,27,대구광역시,H,11666,66,21,125,911,1415,9215
202403,1,27,대구광역시,K,1069,4,3,16,95,115,843
202403,1,28,인천광역시,J,3029,37,57,249,641,628,1511
202403,1,28,인천광역시,S,22082,175,276,1423,5025,3840,11794
202403,1,29,광주광역시,B,31,0,0,1,4,2,24
202403,1,29,광주광역시,D,2691,3,5,27,346,868,1450
202403,1,29,광주광역시,L,12297,26,19,106,1045,2746,8400
202403,1,29,광주광역시,T,32,0,0,0,4,8,20
202403,1,29,광주광역시,U,2,0,0,0,0,1,1
202403,1,30,대전광역시,Q,3772,26,12,47,235,323,3167
202403,1,30,대전광역시,T,28,0,0,1,1,5,21
202403,1,31,울산광역시,A,351,0,1,5,36,55,255
202403,1,31,울산광역시,I,18768,296,269,1514,5424,3225,8605
202403,1,31,울산광역시,P,4852,42,51,284,1004,848,2716
202403,1,31,울산광역시,R,2533,22,35,179,620,467,1267
202403,1,36,세종특별자치시,N,431,2,1,16,54,96,265
202403,1,36,세종특별자치시,T,3,0,0,0,0,2,1
202403,1,41,경기도,C,131118,482,164,1231,10061,14723,105103
202403,1,41,경기도,G,293429,2237,2212,11978,54620,51081,175750
